90934364,CCCCCCCCCCN1CCCC(C1)C(=O)N2CCN(CC2)C(=O)C3CCCN(C3)CCCCCCCCCC
90934466,CCCCCCN1CCCC(C1)C(=O)N2CCN(CC2)C(=O)C3CCCN(C3)CCCCCC
90936702,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3.O
90936859,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)CCCCCC(=O)O
90937056,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N
90937078,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O)CBr
90940593,CCOC(=O)C(CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@@H](CCC2=O)C(=O)O
90947516,C1=NC2=C(N1)C(=NC=N2)SC3=NC=NC4=C3NC=N4
90953041,CC1=CC=CC(=N1)/C=N/NC(=O)N
90953369,CC(C)N1C=NC2=C1NC=NC2=S
90955434,C1CNCC(C2=CC(=C(C=C21)Cl)O)C3=CC=CC=C3.Br
90961538,C1CCC2(C1)C3CN(CC2CN(C3)CC4CC4)CC5CC5
90965063,CC(=O)C(=[N+]=[N-])P(=O)(OC)OC
90965303,COC1=CC(=C(C2=C1OC(=CC2=O)C3=C(C=CC(=C3)O)O)O)OC
90965609,C[C@@H](C(=O)N[C@@H](CCC(=O)NC(CCC[C@H](C(=O)N)N)C(=O)O)C(=O)O)NC(=O)C(C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)O)NC(=O)C
90965610,C[C@@H](C(=O)N([C@H](C)C(=O)O)C(=O)[C@@H](C)NC(=O)C(CCC(C(C(=O)N)N)C(=O)CC[C@@H](C(=O)O)N)N)NC(=O)C(C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)O)NC(=O)C
90966180,C1=CC(=C(C(=C1C(=O)C2=CC=C(S2)O)Cl)Cl)OCC(=O)O
90980806,CC(C=O)(C=O)O
90982324,CCOC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)Cl)OC
90982517,CC1C2=C(C=CC(=C2)S(=O)(=O)C)NCCCS1
90984999,CC[C@H](C)[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)CC(=O)O)[C@@H](C)CC)CCCNC(=N)N)CC2=CC=CC=C2)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC4=CC=C(C=C4)O)C(=O)O)CC(C)C)CO)CCC(=O)N)C
90986553,C[C@H]([C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]6CCCN6C(=O)[C@H](C)N)C(=O)O)CO)[C@@H](C)O)CC7=CC=CC=C7)O
90986815,C1CC(=O)N[C@@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NCC(=O)O
90986859,CCCN1CCC(=CC1)C2=CC=CC=C2
90990979,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC(=C(C=C4)N=[N+]=[N-])I)N)OC
90991007,C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=C(C=C3)N=[N+]=[N-])C
90991756,C[C@@H](C(=O)N[C@@H](C)C(=O)NC(=O)[C@H](CC1=CC=CC=C1)NC2=CC=C(C=C2)C(=O)O)NC(CC3=CC=CC=C3)C(=O)O
90991905,CC12CCC3(CC1CCC4C2CCC5(C4CCC5=O)C)CO3
90992237,CC(=N)OCC[N+](C)(C)CCCS(=O)(=O)O.[Cl-]
90992248,CC(C)NCC(COC1=CC=CC=C1OCC=C)O.C1=CC=C2C(=C1)C=NN=C2NN.C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O
90992259,CC1=CC(=[N+](C(=C1)C)/N=C(/C2=CC(=C(C=C2)Cl)S(=O)(=O)N)\[O-])C
90996104,CCC(C)C(C1=CC=C(C=C1)O)O
