34742,CCCCOC(=O)C1=CC=CC=C1C(=O)O
35676,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC
38266,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](CO[C@H]2O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@H]5C4=C[C@@H]([C@@]67[C@]5(CC[C@@]6([C@](OC7=O)(C)[C@@H]8CCC(O8)(C)C)O)C)O)C)OS(=O)(=O)[O-])O)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)OC)O)O.[Na+]
50000,C=O
50011,C(=N)(N)N.Cl
50022,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
50033,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O
50044,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O
50066,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
50077,CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N
50099,CC1(C(=O)[N-]C(=O)N(C1=O)C)C2=CCCCC2.[Na+]
50113,CCC1(C(=O)NC(=O)N(C1=O)C)CC
50124,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2
50135,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2.Cl
50146,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C
50180,C1CNP(=O)(OC1)N(CCCl)CCCl
50191,CCC(COC(=O)N)(C1=CC=CC=C1)O
50215,CC(C(=O)O)O
50226,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O
50237,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O
50248,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O
50271,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O
50282,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O
50293,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl
50306,C1=CC(=C(C(=C1)Cl)C(=O)O)Cl
50317,C1=CC(=C(C(=C1Cl)C(=O)O)Cl)Cl
50328,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3
50339,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
50340,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-]
