116047406,COC(=O)C1=C2C(=C(C3=C1C4=C(C=CC=N4)C=C3)C5=CC=CC=C5)C=CC6=C2N=CC=C6
116049526,C/C(=C\[C@@H](C(=O)O)N)/CP(=O)(O)O
116049537,C/C(=C\[C@H](C(=O)O)N)/CP(=O)(O)O
116049786,C[C@H](CC1=CC=C(C=C1)OCC(=O)O)NC[C@@H](C2=CC(=CC=C2)Cl)O
116049877,[C@H]1([C@H](C([C@H]([C@H](C1O)O)O)F)O)O
116051753,C[C@@H](C1=CC2=C(C=C1)SC3=C(N2C)C=CC(=C3)OC)C(=O)O
116057682,CC/C(=C(\C1=CC=C(C=C1)OCCN(C)C)/C2=CC=C(C=C2)I)/C3=CC=CC=C3
116057751,CC/C(=C(/C1=CC=C(C=C1)OCCN2CCCC2)\C3=CC=C(C=C3)I)/C4=CC=CC=C4
116061597,CSC1=NN2C(=C(N=NC2=N1)[N+](=O)[O-])[O-].[Na+]
116064687,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]3C=CO[C@H]([C@@H]3[C@@]4([C@H]2O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC(=O)C)OC(=O)/C=C/C6=CC=C(C=C6)OC)OC(=O)C
116064734,COC1=CC=CC2=C1NC3=C2C(=CN=C3C4CCCC5=C6C(=C7C=CC=C(C7=N6)OC)C(=CN45)OC)OC
116064778,CC(C)C1=CC2=C(C3=C(C=C2)C(CC=C3)(C)C)C(=O)C1=O
116078650,CC(C)N(CCC(CCN1CCCCC1)(C2=CC=CC=C2Cl)C(=O)N)C(=O)C
116085020,CC1CC(C2(C13CC(=O)C(C2(COC(=O)C3)C)C)O)O
116094236,CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CO)CC(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC4=CC=C(C=C4)O)C(=O)N[C@@H](CC(=O)N)C(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)N[C@@H](CC7=CC=C(C=C7)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)O)C(C)C)CC(C)C)CC8=CC=C(C=C8)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC9=CNC=N9)CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC2=CC=CC=C2)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CO)[C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)CN
116095171,CCCC[C@@H]1[C@H]([C@@H](OC(=O)[C@H]([C@H](OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C
116095182,CCCCCC[C@@H]1[C@H]([C@@H](OC(=O)[C@H]([C@H](OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C
116097848,CC(C)C[C@@H](C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C
116103867,CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)OC(C(C(=O)NC(C(=O)N1)C(C(C)C)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)N)C2=CC=CC=C2)CO)C(C(=O)N)O)C(C)O)C(C)C)CCCN=C(N)N
116114148,CCN1C(=NN(C1=O)C)C2=CC=C(C=C2)Cl
116115481,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC=CC=C3Cl
116122362,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O)O
116137827,CN1C=NC2=C1C(=NC(=N2)N)OC
116139469,C1C2=CC3=CC=CC=C3N=C2C4=CC5=C(COC(=O)[C@@]5(CCO)O)C(=O)N41
116143329,CC(C)(C)N1C=C(C(=O)C2=CC(=C(N=C21)N3C[C@H]4C[C@@H]3CN4)F)C(=O)O
116156435,CCCCCC(/C=C/C1C(C/C(=N\O)/C1CC(=O)O)OC2CCCO2)OC3CCCO3
116163747,CCCCC(=O)O[C@H]1C[C@]2([C@@H](C=C1C)O[C@@H]3[C@@H]([C@H]([C@]2(C34CO4)C)OC(=O)C)O)COC(=O)C
116163963,COC1=CC=CC=C1P(CCCP(C2=CC=CC=C2OC)C3=CC=CC=C3OC)C4=CC=CC=C4OC
116168719,C1=NC2=C(C(=N1)N)N=CN=C2N[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O
116169143,CC1=NC=C(C(=C1O)CO)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
116169154,CC1=NC=C(C(=C1O)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O
